Local Time [hour]	OMEGA Normalized Pressure [%]	MCD Normalized Pressure [%]
13.107146	0.196542	-1.427298
13.107773	0.572193	-1.428031
13.108399	-4.376436	-1.428771
13.109114	-5.160205	-1.429658
13.110367	-3.245817	-1.431071
13.111080	-4.699132	-1.431951
13.111707	-4.046913	-1.432749
13.112326	-0.908810	-1.433539
13.112953	-1.934129	-1.434355
13.099886	-5.150501	-1.418272
13.100873	-5.369101	-1.419433
13.101233	-5.213412	-1.419912
13.101860	-4.715384	-1.420607
13.102486	-4.824829	-1.421317
13.103207	-5.033786	-1.422244
13.103833	-3.027579	-1.423065
13.104460	-4.165324	-1.423864
13.105086	-5.583965	-1.424702
13.105800	0.354437	-1.425572
13.106426	-4.853371	-1.426273
13.108394	-2.438140	-1.428632
13.109020	-5.408511	-1.429371
13.111699	0.230791	-1.432722
13.112320	-3.955457	-1.433508
13.113033	-5.097831	-1.434326
13.099880	-5.284740	-1.418172
13.100866	-5.269858	-1.419370
13.101219	-4.540828	-1.419759
13.101847	-5.335303	-1.420522
13.102567	-4.452225	-1.421389
13.103106	-5.330040	-1.422034
13.103820	-4.594748	-1.422944
13.104446	-4.935860	-1.423747
13.105073	-2.222722	-1.424547
13.105786	-0.470817	-1.425384
13.108386	-5.044368	-1.428517
13.099773	-4.734438	-1.418043
13.100853	-5.092369	-1.419348
13.101213	-5.116478	-1.419793
13.101840	-4.241280	-1.420563
13.102553	-4.951970	-1.421365
13.103180	-3.959408	-1.422168
13.103813	-4.574185	-1.422943
13.104439	-4.706017	-1.423719
13.105066	-4.105016	-1.424481
13.105780	-3.181130	-1.425350
13.106407	-3.619794	-1.426097
13.107120	-5.414885	-1.426965
13.107746	-4.674993	-1.427696
13.099854	-5.329323	-1.418098
13.100841	-3.967247	-1.419333
13.101199	-2.463962	-1.419787
13.101826	-2.305199	-1.420531
13.102547	-4.101507	-1.421390
13.103081	-4.365771	-1.422046
13.103800	-4.543556	-1.422891
13.104426	-4.553466	-1.423673
13.105146	-0.320458	-1.424531
13.105773	-4.615203	-1.425261
13.106400	-3.797451	-1.426057
13.107113	-5.418599	-1.426885
13.099752	-5.325455	-1.417905
13.100826	-5.172763	-1.419277
13.101186	-4.171710	-1.419719
13.101812	-4.247743	-1.420466
13.102533	-3.866436	-1.421288
13.103073	-4.449991	-1.421952
13.103786	-0.113193	-1.422806
13.104420	-3.362121	-1.423539
13.105046	-4.393665	-1.424287
13.105760	-4.224845	-1.425134
13.106386	-4.688717	-1.425898
13.099739	0.298140	-1.417808
13.100820	-4.782946	-1.419212
13.103060	-3.315763	-1.421788
13.103780	-4.834856	-1.422666
13.104406	-4.628505	-1.423406
13.105125	-4.677367	-1.424270
13.105754	-5.232596	-1.425018
13.102512	-4.720708	-1.421056
13.103053	-0.197761	-1.421648
13.103767	-4.486435	-1.422516
13.104400	-4.208588	-1.423263
13.105113	-3.852674	-1.424133
13.105740	-5.399835	-1.424872
13.106366	-2.625765	-1.425627
13.101153	-5.053668	-1.419523
13.101787	-4.245711	-1.420222
13.102499	-3.491943	-1.421011
13.103133	-4.481786	-1.421776
13.104386	-4.767285	-1.423201
13.101147	-4.575738	-1.419458
13.101773	-3.241510	-1.420167
13.102493	-4.774580	-1.421030
13.103120	-4.865729	-1.421726
13.103746	-4.046479	-1.422460
13.104353	-4.365493	-1.423035
13.104986	-5.025349	-1.423743
13.105700	-4.989988	-1.424579
13.099680	-5.736875	-1.416904
13.108020	-3.971418	-1.426041
13.108747	-2.371671	-1.427200
13.108586	-3.787909	-1.404488
13.109300	0.334192	-1.403996
13.107966	-3.911406	-1.431663
13.108686	-4.505989	-1.443269
13.109500	-4.540839	-1.452504
13.110120	-4.235495	-1.455459
13.107140	-3.225457	-1.408250
13.110173	-4.787187	-1.382785
13.108600	-4.691829	-1.380817
13.109333	-4.236450	-1.381692
13.116727	-2.877395	-1.374174
13.094573	-1.156285	-1.348489
13.095000	-2.823545	-1.348899
13.094560	-1.890829	-1.348279
13.096573	-1.713537	-1.350539
13.096560	-3.905691	-1.350561
13.097199	-3.779484	-1.351629
13.095700	-1.082953	-1.349407
13.097186	-4.825205	-1.351461
13.096533	-3.735175	-1.350141
13.115059	-5.199414	-1.365827
13.115800	-4.414847	-1.366098
13.093134	-3.812518	-1.345395
13.116473	-2.098495	-1.371314
13.117327	0.745573	-1.372266
13.116573	-4.380241	-1.371537
13.117320	-3.977358	-1.372293
13.093086	-1.663973	-1.344238
13.115720	-4.351694	-1.370816
13.116460	-4.387213	-1.371524
13.117312	-5.194546	-1.372261
13.114967	-4.191223	-1.370014
13.115713	-4.399309	-1.370754
13.116453	-4.330476	-1.371429
13.117307	-4.896879	-1.372190
13.113359	-4.060676	-1.368208
13.114213	-4.481456	-1.369140
13.115706	-4.249552	-1.370691
13.116446	0.022745	-1.371359
13.117299	-5.416559	-1.372095
13.092939	-3.836704	-1.342940
13.111860	-4.445999	-1.365963
13.114952	-4.872082	-1.369830
13.115700	-4.458283	-1.370569
13.116547	-4.141682	-1.371409
13.117293	0.478212	-1.372086
13.092926	-4.423392	-1.342652
13.114200	-4.575277	-1.368844
13.114946	-4.098142	-1.369633
13.115693	-4.380315	-1.370449
13.116432	-2.293148	-1.371226
13.117287	-2.609858	-1.372086
13.113333	-4.278521	-1.367778
13.115680	-4.522035	-1.370304
13.116426	-2.113139	-1.371132
13.117280	-4.475270	-1.372052
13.097719	-4.646439	-1.345243
13.100073	-2.934590	-1.346984
13.104780	-4.302141	-1.355396
13.112579	-2.397052	-1.366754
13.113326	-4.165688	-1.367734
13.114180	-4.015184	-1.368672
13.114926	-3.580909	-1.369540
13.115673	-4.388311	-1.370363
13.097706	-4.295879	-1.345515
13.100066	-3.907146	-1.347146
13.104773	-4.835704	-1.355502
13.105519	-4.936296	-1.356686
13.106373	-4.997822	-1.358109
13.112574	-3.735021	-1.366738
13.113319	-4.625372	-1.367736
13.116527	-4.679531	-1.371379
13.117273	-4.984683	-1.372220
13.094152	-3.461891	-1.341163
13.098447	-4.628742	-1.346793
13.099194	-4.291346	-1.347254
13.104759	-4.751014	-1.355569
13.105507	-4.497342	-1.356864
13.107113	-4.195606	-1.359751
13.113313	-4.452960	-1.367749
13.114913	-4.600748	-1.369618
13.115660	-4.680164	-1.370466
13.116520	-3.045188	-1.371421
13.117267	-4.569978	-1.372223
13.104640	-4.729523	-1.354976
13.105499	-4.430214	-1.356266
13.106353	-3.875451	-1.357613
13.107100	-2.744306	-1.358721
13.114161	-4.482471	-1.368784
13.116400	-3.582066	-1.371285
13.117260	-3.760925	-1.372239
13.103987	-4.038805	-1.353537
13.104739	-3.987614	-1.354506
13.105486	-4.075324	-1.355435
13.106239	-4.333892	-1.356396
13.110947	-4.806891	-1.364464
13.111800	-4.401993	-1.365893
13.114900	-4.673646	-1.369657
13.115646	-4.971358	-1.370444
13.116393	-4.866232	-1.371310
13.117252	-4.113431	-1.372208
13.103120	-4.154050	-1.351968
13.103872	-3.995392	-1.352817
13.104726	-4.448920	-1.353831
13.108693	-3.982439	-1.358820
13.109440	-5.226279	-1.360335
13.110187	-4.408229	-1.362384
13.110933	-3.060923	-1.364377
13.111794	-4.174183	-1.365901
13.112539	-4.293334	-1.366844
13.113286	-3.591106	-1.367786
13.114146	-3.910403	-1.368761
13.114893	-4.992176	-1.369569
13.115639	-4.013229	-1.370444
13.116500	-3.560651	-1.371420
13.117247	-4.075395	-1.372277
13.098392	-3.299772	-1.346128
13.102360	-4.654820	-1.350711
13.103113	-4.438243	-1.351830
13.103966	-4.160942	-1.352739
13.104720	-2.199877	-1.353573
13.108574	-4.473234	-1.358547
13.109426	-4.681898	-1.360238
13.110180	-3.352633	-1.362182
13.110927	-4.140600	-1.364131
13.111787	-5.221822	-1.365627
13.112534	-4.381618	-1.366546
13.113280	-4.351085	-1.367497
13.114140	-4.587044	-1.368478
13.114886	-5.279233	-1.369385
13.115633	-4.363485	-1.370326
13.116386	-4.602965	-1.371263
13.117239	-5.506107	-1.372358
13.096120	-3.257546	-1.343199
13.102346	-4.214254	-1.350554
13.103100	-5.011936	-1.351731
13.103960	-4.211600	-1.352556
13.104707	-4.122958	-1.353288
13.105459	0.281422	-1.354080
13.109313	-0.224671	-1.359855
13.110167	-4.650360	-1.361983
13.110920	-4.384316	-1.363859
13.111773	-4.402841	-1.365331
13.112526	-4.028273	-1.366264
13.113274	-4.466360	-1.367189
13.114133	-4.761507	-1.368285
13.114880	-4.713749	-1.369267
13.115626	-4.598815	-1.370151
13.116380	-4.424658	-1.371237
13.117233	-4.732616	-1.372497
13.095246	-4.223706	-1.342828
13.101480	-4.147058	-1.348967
13.103086	-4.388478	-1.351546
13.103840	-4.170520	-1.352181
13.104700	0.964617	-1.352962
13.105446	-4.211315	-1.353752
13.106306	-4.064796	-1.354758
13.109413	-4.019025	-1.359887
13.110159	-4.859792	-1.361555
13.110913	-4.990404	-1.363241
13.111767	-0.375219	-1.364630
13.112519	-3.857193	-1.365624
13.113266	-4.477038	-1.366646
13.114013	-4.596772	-1.367662
13.114873	-4.504872	-1.368823
13.115620	-4.767329	-1.369843
13.116480	-4.406159	-1.371232
13.117226	-5.139033	-1.372391
13.103073	-3.540559	-1.350921
13.103932	-3.714984	-1.351733
13.104687	-4.153850	-1.352440
13.105439	-3.533682	-1.353432
13.106186	-4.568407	-1.354512
13.107046	-4.092411	-1.355781
13.107793	-0.420331	-1.356888
13.108653	-4.110497	-1.358200
13.109400	-4.896432	-1.359394
13.110153	-4.160151	-1.360796
13.110900	-4.461750	-1.362246
13.111759	-4.922562	-1.363600
13.112506	-2.575377	-1.364721
13.113260	-3.669000	-1.365842
13.114006	-3.902756	-1.366969
13.114866	-3.920699	-1.368294
13.115613	-4.172908	-1.369474
13.116473	-4.464188	-1.370977
13.117220	-4.824057	-1.372230
13.097586	-4.006081	-1.345173
13.102313	-4.951761	-1.349455
13.103065	-4.373894	-1.350314
13.103927	0.186245	-1.351188
13.104673	-4.723623	-1.351970
13.105426	-3.968343	-1.353058
13.106287	-3.645232	-1.354565
13.107786	-4.521128	-1.356883
13.108533	-3.899829	-1.357818
13.110146	-4.204673	-1.360108
13.111753	-4.150759	-1.362586
13.112500	-4.707103	-1.363826
13.113253	-4.165148	-1.365041
13.114106	-5.583241	-1.366512
13.114861	-2.965513	-1.367796
13.115606	-5.093099	-1.369106
13.116360	-3.970092	-1.370511
13.117213	-5.187705	-1.372098
13.096066	-4.547742	-1.343545
13.096713	-3.389119	-1.344277
13.097572	-4.051069	-1.345248
13.102300	-3.573623	-1.349169
13.103053	-3.707488	-1.349966
13.103913	-3.369512	-1.350751
13.104666	-4.488137	-1.351468
13.107773	-3.923215	-1.356695
13.110887	-3.982558	-1.360443
13.111746	-3.799608	-1.361777
13.112493	-4.051841	-1.363057
13.113247	-4.548409	-1.364393
13.114100	-3.683372	-1.365864
13.114853	-4.402496	-1.367198
13.115600	-5.232630	-1.368497
13.116353	-4.038741	-1.369904
13.117207	-2.789747	-1.371486
13.100679	0.675222	-1.347759
13.101540	-3.570836	-1.348572
13.102293	-3.633586	-1.349321
13.103040	-3.950925	-1.350065
13.103793	-2.918856	-1.350505
13.104652	-4.353369	-1.350943
13.111732	-4.580448	-1.361008
13.112487	-3.828916	-1.362363
13.113234	-3.600918	-1.363671
13.114093	-3.917623	-1.365241
13.114847	-4.705651	-1.366568
13.115593	-3.978844	-1.367979
13.116453	0.432761	-1.369530
13.117200	-3.830841	-1.370865
13.098300	0.111340	-1.345838
13.099807	-4.878029	-1.347213
13.100666	-3.108838	-1.348002
13.101527	-4.943762	-1.348780
13.103033	-4.929258	-1.350162
13.103893	-3.913962	-1.350282
13.107007	-4.386411	-1.355515
13.107759	-3.753430	-1.356162
13.111727	-3.913296	-1.360255
13.112480	-2.378664	-1.361649
13.113226	-4.219129	-1.362973
13.113980	-4.772653	-1.364379
13.114840	-4.219756	-1.365997
13.115586	-4.845265	-1.367420
13.116341	-4.359418	-1.368743
13.117192	-4.240967	-1.370264
13.098286	-3.462867	-1.345772
13.099899	-4.367989	-1.347446
13.100653	-4.808328	-1.348236
13.101407	-3.773304	-1.348878
13.102266	-4.473905	-1.349570
13.103020	-5.089327	-1.350100
13.115581	-4.456163	-1.366783
13.116327	-3.602079	-1.368078
13.117187	-3.371444	-1.369561
13.096653	-4.227052	-1.343461
13.099027	-5.132921	-1.346740
13.099886	-4.927783	-1.347626
13.100639	-4.745718	-1.348376
13.101393	-4.974093	-1.348983
13.102253	-1.674605	-1.349590
13.103867	-5.061163	-1.350268
13.106127	-4.815070	-1.352578
13.106987	-3.591939	-1.354016
13.107739	-4.355862	-1.354909
13.116327	-4.455019	-1.367483
13.117180	-4.776426	-1.368978
13.098259	-3.699612	-1.345745
13.099013	-3.153213	-1.346793
13.099873	-2.772795	-1.347750
13.100627	-4.501046	-1.348567
13.101486	-2.051750	-1.349160
13.102240	-3.164468	-1.349610
13.102993	-2.812140	-1.349963
13.104607	-2.415980	-1.350525
13.106112	-3.177989	-1.352149
13.106974	-2.285522	-1.353392
13.107726	-1.844338	-1.354390
13.117173	-2.242524	-1.368455
13.097493	-2.835805	-1.344450
13.098247	-4.795858	-1.345612
13.099000	-2.598691	-1.346666
13.099859	-2.265031	-1.347574
13.100614	-3.038248	-1.348411
13.101366	-3.234613	-1.348868
13.102233	-3.109862	-1.349324
13.102986	-2.448386	-1.349674
13.105352	-2.720279	-1.350316
13.106214	-3.176406	-1.351755
13.107719	-2.548092	-1.354018
13.108473	-2.581007	-1.355077
13.110939	-2.292603	-1.357631
13.095966	-2.458557	-1.341738
13.096720	-3.156423	-1.343021
13.097479	-2.398435	-1.344249
13.098233	-2.442842	-1.345476
13.098987	-2.664329	-1.346512
13.099846	-3.422741	-1.347414
13.100600	-3.500791	-1.348169
13.101467	-2.784768	-1.348703
13.102220	-2.580467	-1.349068
13.102974	-2.556687	-1.349392
13.103726	-2.092510	-1.349201
13.105339	-2.193011	-1.349481
13.106093	-2.369066	-1.350959
13.106953	-2.625095	-1.352583
13.107707	-2.888028	-1.353640
13.108566	-2.648891	-1.354818
13.111687	-4.810128	-1.358352
13.095953	-3.180523	-1.341492
13.096600	-2.593391	-1.342641
13.097466	-2.336138	-1.344024
13.098220	-3.016524	-1.345309
13.098972	-2.453739	-1.346339
13.099833	-2.853509	-1.347140
13.100594	-2.507884	-1.347849
13.101347	-2.635250	-1.348321
13.102206	-3.473567	-1.348753
13.102961	-2.740054	-1.349069
13.103713	-3.227887	-1.348912
13.104580	-2.277745	-1.348658
13.105333	-3.114873	-1.349240
13.106194	-3.082658	-1.350973
13.106947	-3.181281	-1.352445
13.107699	-3.054399	-1.353423
13.108454	-3.130664	-1.354317
13.109313	-2.417728	-1.355288
13.110066	-3.026837	-1.356099
13.095079	-3.286880	-1.339965
13.096586	-3.133463	-1.342484
13.097453	-2.713813	-1.343763
13.098207	-2.474755	-1.344865
13.098959	-3.007127	-1.345795
13.099826	-2.429808	-1.346479
13.100580	-3.170830	-1.347071
13.101333	-2.355206	-1.347639
13.102193	-2.496852	-1.348257
13.102953	-1.661923	-1.348797
13.103813	-3.395469	-1.348970
13.104567	-2.218748	-1.349201
13.105320	-3.509663	-1.349867
13.106073	-3.101306	-1.351104
13.106933	-2.782194	-1.352536
13.107686	-2.428191	-1.353255
13.109300	-2.626476	-1.354681
13.110054	-2.550892	-1.355618
13.111667	-1.423449	-1.357761
13.095066	-2.846336	-1.340074
13.095927	-3.367667	-1.341382
13.096680	-2.732213	-1.342492
13.097440	-2.910837	-1.343467
13.098193	-2.576943	-1.344424
13.099813	-2.207492	-1.345817
13.100567	-3.853629	-1.346280
13.101319	-3.287179	-1.346941
13.102186	-2.852242	-1.347701
13.103800	-2.639538	-1.349091
13.104553	-3.071993	-1.349726
13.105313	-2.655752	-1.350537
13.106173	-2.791932	-1.351620
13.106926	-3.102357	-1.352582
13.107679	-2.447032	-1.353149
13.108540	-3.676519	-1.353563
13.109293	-3.027762	-1.354089
13.110046	-2.772535	-1.355138
13.110800	-2.671029	-1.356215
13.111553	-2.260535	-1.357290
13.113920	-1.636923	-1.361061
13.094294	-2.951382	-1.339007
13.095046	-2.706339	-1.340107
13.095913	-2.813971	-1.341263
13.096560	-2.919037	-1.342168
13.098180	-2.518762	-1.344127
13.098933	-2.791141	-1.344872
13.099800	-3.153617	-1.345452
13.100554	-2.652967	-1.345970
13.101314	-2.155681	-1.346566
13.102173	-1.747149	-1.347424
13.102926	-3.168978	-1.348186
13.103793	-2.779150	-1.349105
13.104546	-3.054203	-1.349953
13.105300	-2.256729	-1.350789
13.106159	-3.161872	-1.351727
13.106914	-2.771429	-1.352533
13.107666	-4.157763	-1.353031
13.108426	-3.130812	-1.353411
13.109286	-3.605156	-1.353982
13.110039	-3.310249	-1.355074
13.110793	-2.619115	-1.356164
13.111652	-3.117122	-1.357393
13.112407	-2.899359	-1.358488
13.094280	-2.352615	-1.338783
13.095033	-2.757521	-1.339886
13.095900	-3.553550	-1.341028
13.096546	-2.924231	-1.341940
13.097413	-3.123765	-1.343008
13.098167	-3.595026	-1.343932
13.098920	-3.124893	-1.344777
13.099787	-2.772893	-1.345473
13.100540	-2.773469	-1.346110
13.101407	-2.465622	-1.346820
13.102913	-2.951091	-1.347922
13.103673	-2.541236	-1.348920
13.104533	-3.058069	-1.349989
13.105287	-4.829077	-1.350853
13.106153	-2.893939	-1.351714
13.106906	-2.815997	-1.352377
13.107660	-4.400039	-1.352929
13.108413	-3.344287	-1.353339
13.109273	-2.712680	-1.353945
13.110026	-3.133695	-1.355053
13.110780	-2.593200	-1.356136
13.111647	-2.831102	-1.357364
13.113153	-2.436072	-1.359395
13.094267	-2.414482	-1.338584
13.095019	-1.561526	-1.339674
13.096533	-2.882219	-1.341721
13.097400	-3.307003	-1.342829
13.098152	-2.907440	-1.343778
13.098913	-2.150761	-1.344703
13.099773	-2.713555	-1.345553
13.100533	-3.447087	-1.346345
13.101393	-3.301212	-1.346990
13.102906	-2.856985	-1.347741
13.104520	-5.256397	-1.350045
13.105280	-3.612916	-1.350939
13.106033	-3.306885	-1.351561
13.106893	-3.889629	-1.352284
13.107653	-3.853958	-1.352818
13.108406	-3.458244	-1.353313
13.109266	-2.608697	-1.353950
13.110020	-2.925144	-1.355024
13.110773	-2.819895	-1.356071
13.112386	-1.990901	-1.358226
13.092626	-3.940137	-1.335501
13.094246	-2.643826	-1.338247
13.095006	-1.361377	-1.339353
13.096519	-3.269644	-1.341437
13.097386	-3.839517	-1.342565
13.098140	-2.877335	-1.343518
13.098900	-2.002974	-1.344446
13.099760	-3.248373	-1.345414
13.101379	-3.191959	-1.346887
13.102139	-2.623375	-1.347276
13.102893	-3.075250	-1.347644
13.103647	-3.293481	-1.348602
13.104513	-2.861766	-1.349722
13.105267	-2.952097	-1.350626
13.106133	-2.847295	-1.351410
13.106887	-3.429157	-1.352131
13.107639	-3.523379	-1.352682
13.108394	-3.841247	-1.353243
13.109261	-3.665810	-1.353904
13.110013	-2.484664	-1.354901
13.111626	-2.819826	-1.356965
13.112380	-3.807386	-1.357926
13.092506	-3.143244	-1.335225
13.093800	-2.673204	-1.337251
13.094234	-3.473749	-1.337838
13.096507	-3.679947	-1.341065
13.097374	-2.668574	-1.342210
13.098126	-3.180159	-1.343206
13.100507	-3.263385	-1.346037
13.101259	-3.735905	-1.346614
13.102126	-3.232674	-1.347135
13.102880	-3.441482	-1.347553
13.103746	-3.333411	-1.348546
13.104500	-2.987472	-1.349408
13.105260	-3.320967	-1.350273
13.106013	-3.523219	-1.351027
13.106874	-2.837737	-1.351932
13.107634	-2.510148	-1.352598
13.108386	-2.955293	-1.353161
13.109140	-3.013326	-1.353778
13.112373	-2.168899	-1.357642
13.092593	-3.091654	-1.335288
13.093786	-2.033968	-1.336933
13.094220	-2.690926	-1.337401
13.094980	-3.193401	-1.338418
13.095846	-2.964787	-1.339692
13.096494	-3.207812	-1.340683
13.099739	-3.369257	-1.344909
13.101360	-3.910290	-1.346491
13.102113	-3.457597	-1.346979
13.102873	-2.888307	-1.347523
13.103733	-3.145023	-1.348341
13.104493	-3.493218	-1.349102
13.105246	-3.147383	-1.349875
13.106000	-3.345029	-1.350753
13.106867	-2.415927	-1.351779
13.107620	-3.158441	-1.352485
13.108486	-2.473621	-1.353191
13.109240	-3.480005	-1.353818
13.109993	-2.640225	-1.354616
13.110746	-2.547168	-1.355464
13.111613	-2.879662	-1.356465
13.112367	-2.478457	-1.357473
13.092473	-2.617901	-1.334906
13.093773	-2.648636	-1.336596
13.094207	-3.075309	-1.337092
13.094967	-3.084831	-1.338141
13.095833	-4.968786	-1.339427
13.096586	-3.099825	-1.340632
13.097346	-3.020782	-1.341730
13.098100	-3.356933	-1.342766
13.098860	-2.714716	-1.343794
13.099727	-2.699223	-1.344698
13.100480	-2.927770	-1.345500
13.101240	-3.266786	-1.346171
13.102099	-2.879349	-1.346847
13.102859	-3.713065	-1.347451
13.103726	-3.009261	-1.348261
13.104480	-2.884719	-1.348995
13.105232	-2.723149	-1.349685
13.106099	-2.932308	-1.350759
13.106853	-3.150832	-1.351629
13.107613	-2.920964	-1.352326
13.108367	-3.009368	-1.352974
13.109226	-3.273477	-1.353700
13.109986	-3.133407	-1.354482
13.110741	-2.790783	-1.355346
13.111600	-2.866969	-1.356367
13.112360	-3.531976	-1.357409
13.113113	-3.091071	-1.358426
13.113866	-3.310932	-1.359304
13.092566	-2.995967	-1.334758
13.093760	-2.966535	-1.336365
13.094193	-2.660496	-1.336862
13.094954	-2.662799	-1.337906
13.095813	-2.357258	-1.339258
13.096573	-2.956462	-1.340471
13.097333	-2.895148	-1.341587
13.098086	-3.065338	-1.342699
13.098846	-2.327190	-1.343765
13.099713	-3.643685	-1.344529
13.100467	-2.719109	-1.345163
13.101333	-2.240637	-1.345966
13.102094	-2.706511	-1.346702
13.102846	-3.168062	-1.347449
13.103606	-2.340236	-1.348069
13.105227	-3.313610	-1.349608
13.106846	-3.320607	-1.351487
13.107600	-5.940796	-1.352174
13.108467	-3.554524	-1.352863
13.109220	-3.107196	-1.353533
13.109973	-3.707412	-1.354349
13.110733	-3.987683	-1.355197
13.111592	-3.543010	-1.356237
13.112347	-3.819200	-1.357281
13.113106	-3.185843	-1.358403
13.113860	-2.910013	-1.359216
13.115479	-3.050022	-1.360749
13.117093	-3.209233	-1.362470
13.092552	-3.133806	-1.334503
13.093746	-3.092352	-1.336111
13.094179	-2.757779	-1.336614
13.094933	-3.124890	-1.337674
13.095799	-2.596185	-1.339057
13.096453	-3.090788	-1.340095
13.097320	-3.206808	-1.341478
13.098073	-3.419535	-1.342669
13.099700	-4.099347	-1.344369
13.100460	-2.166624	-1.344919
13.101213	-3.099736	-1.345574
13.102079	-5.053807	-1.346541
13.102833	-3.832045	-1.347369
13.103593	-3.468098	-1.347969
13.104460	-2.754220	-1.348659
13.105213	-3.231122	-1.349359
13.105973	-2.624837	-1.350291
13.106833	-3.603973	-1.351359
13.107593	-1.786750	-1.352060
